family,rate,system,label,seed,goodput_ttft10_tpot100,goodput_ttft10_tpot150,goodput_ttft10_tpot50,goodput_ttft3_tpot100,goodput_ttft3_tpot150,goodput_ttft3_tpot50,goodput_ttft5_tpot100,goodput_ttft5_tpot150,goodput_ttft5_tpot50,goodput_turn10,goodput_turn30,goodput_turn60,output_tokens_per_s,pass_ttft10_tpot100,pass_ttft10_tpot150,pass_ttft10_tpot50,pass_ttft3_tpot100,pass_ttft3_tpot150,pass_ttft3_tpot50,pass_ttft5_tpot100,pass_ttft5_tpot150,pass_ttft5_tpot50,pass_turn10,pass_turn30,pass_turn60,resume_ttft_p50_s,resume_ttft_p99_s,tpot_p50_ms,tpot_p99_ms,turn_latency_mean_s,turn_latency_p50_s,turn_latency_p99_s
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,750.934,750.934,750.934,647.635,647.635,647.635,697.108,697.108,697.108,352.903,564.78,675.489,811.01,0.94136,0.94136,0.94136,0.830859,0.830859,0.830859,0.882505,0.882505,0.882505,0.804175,0.943942,0.982892,0.497832,26.7734,7.93403,43.5813,8.32228,2.76372,90.3754
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,673.215,673.215,673.215,575.507,575.507,575.507,616.158,616.158,616.158,371.269,560.501,647.226,741.629,0.926462,0.926462,0.926462,0.830641,0.830641,0.830641,0.869081,0.869081,0.869081,0.811922,0.952869,0.987521,0.396361,28.1765,6.42845,41.1734,7.19809,2.29886,67.8299
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,708.138,708.138,705.512,586.135,586.135,584.401,635.939,635.939,633.869,332.673,545.754,655.634,810.492,0.910579,0.910579,0.898218,0.794878,0.794878,0.785635,0.846214,0.846214,0.83608,0.763474,0.930958,0.978953,0.519466,28.0433,7.47536,50.8045,9.58067,2.97771,89.5976
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,794.99,794.99,794.99,687.45,687.45,687.45,739.078,739.078,739.078,400.266,629.022,751.715,864.209,0.937673,0.937673,0.937673,0.848479,0.848479,0.848479,0.891446,0.891446,0.891446,0.811043,0.950217,0.986665,0.406558,25.3051,7.4869,42.1691,7.51127,2.45781,69.1446
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),109,598.759,598.759,598.759,521.058,521.058,521.058,557.853,557.853,557.853,305.802,462.086,537.525,653.539,0.946214,0.946214,0.946214,0.856695,0.856695,0.856695,0.899448,0.899448,0.899448,0.834629,0.957999,0.985456,0.362007,22.8006,6.01749,37.4245,7.00887,1.90322,73.8689
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),110,667.516,667.516,654.65,564.758,564.758,556.896,606.703,606.703,595.882,320.056,505.654,592.73,717.818,0.938906,0.938906,0.905971,0.836329,0.836329,0.812696,0.882967,0.882967,0.852671,0.784287,0.938404,0.979133,0.44142,27.4922,6.73085,53.4533,8.99919,2.78413,94.9847
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,777.255,777.255,777.255,647.59,647.59,647.59,702.985,702.985,702.985,408.345,693.171,860.97,1036.87,0.807427,0.807427,0.807427,0.698618,0.698618,0.698618,0.747553,0.747553,0.747553,0.710228,0.883132,0.966417,0.665903,83.756,9.74216,24.2302,12.3899,3.73895,105.351
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,571.501,571.501,571.501,463.994,463.994,463.994,507.721,507.721,507.721,306.709,537.14,688.087,878.807,0.723862,0.723862,0.723862,0.603643,0.603643,0.603643,0.654281,0.654281,0.654281,0.620765,0.835337,0.939284,1.03947,132.592,10.0192,24.4707,17.2279,5.0602,153.537
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,583.163,583.163,583.163,487.961,487.961,487.961,532.767,532.767,532.767,328.133,534.25,682.363,850.982,0.783027,0.783027,0.783027,0.67904,0.67904,0.67904,0.727909,0.727909,0.727909,0.699913,0.860142,0.952131,0.686862,97.06,7.84059,23.9372,14.0327,3.50236,120.775
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,705.254,705.254,705.254,596.042,596.042,596.042,645.198,645.198,645.198,388.614,663.083,835.128,1000.28,0.793209,0.793209,0.793209,0.68552,0.68552,0.68552,0.736551,0.736551,0.736551,0.70003,0.881058,0.965946,0.708623,77.0797,8.62713,24.4744,12.0955,3.5443,102.251
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,665.762,665.762,665.762,537.04,537.04,537.04,603.623,603.623,603.623,338.52,595.459,758.067,955.403,0.786278,0.786278,0.786278,0.662538,0.662538,0.662538,0.719202,0.719202,0.719202,0.688952,0.868808,0.955721,0.813005,86.1463,9.13568,24.1777,13.492,3.7973,110.6
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,669.405,669.405,669.405,564.885,564.885,564.885,612.451,612.451,612.451,385.624,628.843,765.216,907.613,0.800525,0.800525,0.800525,0.683762,0.683762,0.683762,0.736416,0.736416,0.736416,0.711718,0.882501,0.958276,0.662372,118.999,8.12428,24.1235,13.4568,3.45636,132.765
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,659.328,659.328,659.328,522.149,522.149,522.149,571.413,571.413,571.413,329.535,602.583,783.131,989.467,0.734202,0.734202,0.734202,0.608696,0.608696,0.608696,0.661702,0.661702,0.661702,0.630818,0.840324,0.949403,1.11446,117.234,9.64147,24.2954,16.2175,5.06324,143.498
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,772.606,772.606,772.606,636.711,636.711,636.711,684.637,684.637,684.637,398.973,684.056,894.519,1072.03,0.77766,0.77766,0.77766,0.662573,0.662573,0.662573,0.708704,0.708704,0.708704,0.67853,0.876402,0.962863,0.662174,86.4488,9.09043,24.2352,13.3972,3.99978,114.928
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,599.52,599.52,599.52,493.44,493.44,493.44,537.957,537.957,537.957,331.122,529.251,668.045,836.014,0.806943,0.806943,0.806943,0.70384,0.70384,0.70384,0.750202,0.750202,0.750202,0.722754,0.875793,0.96125,0.597248,77.4592,6.69282,24.2859,12.3841,2.70097,103.698
codex,0.0105,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,612.148,612.148,612.148,503.943,503.943,503.943,550.097,550.097,550.097,334.533,571.639,729.015,883.312,0.763543,0.763543,0.763543,0.647011,0.647011,0.647011,0.695215,0.695215,0.695215,0.664561,0.873055,0.964549,0.76899,77.0584,8.47047,24.3002,13.3393,4.1918,100.81
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,1071.38,1078.43,959.396,889.812,896.084,788.099,966.714,973.12,858.941,410.743,748.956,934.358,1228.43,0.89851,0.908267,0.82603,0.790923,0.799286,0.724105,0.834742,0.84354,0.764875,0.713564,0.915324,0.969161,0.269307,27.2727,11.5277,145.864,11.7736,3.91032,117.53
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,1034.22,1042.05,857.083,883.837,891.026,727.992,947.685,955.084,779.956,377.759,691.947,876.123,1202.85,0.885855,0.901737,0.770317,0.794929,0.809046,0.689514,0.829665,0.844432,0.719142,0.685149,0.88892,0.959042,0.249608,28.5166,13.2427,159.328,13.7749,4.14433,141.581
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,927.559,931.891,808.855,789.273,793.296,682.363,847.727,852.058,732.695,372.09,656.796,818.207,1086.06,0.892997,0.901236,0.814446,0.797107,0.804962,0.723633,0.834467,0.842705,0.758214,0.7107,0.896925,0.96264,0.258207,35.1553,10.6114,112.976,12.444,3.65591,120.002
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,1046.8,1050.59,916.91,913.926,917.412,792.338,966.612,970.116,837.857,394.131,695.632,887.787,1188.37,0.915975,0.923043,0.836102,0.826383,0.833009,0.751723,0.861813,0.868616,0.783619,0.732903,0.907846,0.96669,0.248034,31.8027,11.3964,118.009,11.6945,3.23381,120.954
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,978.148,981.75,866.744,866.183,869.649,764.096,916.069,919.618,808.869,380.591,641.681,816.884,1123.73,0.918445,0.927851,0.825543,0.833786,0.842611,0.746897,0.870927,0.879946,0.780741,0.735648,0.90225,0.964507,0.268393,30.5544,11.4808,137.854,12.2135,3.48969,127.196
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,936.964,939.915,824.336,776.964,779.461,681.853,850.664,853.442,741.667,378.997,685.014,850.807,1105.46,0.890442,0.900689,0.794671,0.792063,0.801192,0.704677,0.832029,0.841625,0.739892,0.713154,0.908422,0.969816,0.258588,31.1154,10.7507,123.014,11.7483,3.69175,116.583
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,1005.71,1009.76,883.735,856.574,860.501,748.195,912.757,916.753,797.356,362.415,655.679,850.384,1187.5,0.893381,0.904193,0.797104,0.801241,0.811583,0.712486,0.836499,0.847029,0.744641,0.69481,0.882099,0.959289,0.26479,35.1322,12.5053,124.143,13.2193,4.04781,126.972
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,1043.14,1044.62,956.888,890.505,891.911,809.985,953.567,954.973,868.915,412.17,729.727,939.825,1204.9,0.912605,0.918686,0.83772,0.825906,0.831466,0.755799,0.860655,0.866215,0.787942,0.729042,0.90887,0.971158,0.245406,32.085,11.9838,105.916,11.0655,3.47669,107.179
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,964.556,966.117,911.386,824.245,825.731,775.185,882.731,884.217,831.892,381.018,654.475,819.895,1106.45,0.913731,0.918911,0.863063,0.82266,0.827651,0.775381,0.857412,0.862403,0.808721,0.748163,0.916368,0.971087,0.219414,31.2046,9.52433,99.1156,10.8354,2.82249,116.512
codex,0.0105,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,1020.8,1022.99,921.029,885.152,887.325,793.163,937.403,939.595,844.594,380.55,704.474,878.485,1145.35,0.912571,0.919057,0.828065,0.809519,0.815914,0.728851,0.846062,0.852549,0.764297,0.710305,0.914672,0.9704,0.265923,24.6242,11.8938,120.117,11.5041,3.96717,117.52
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,948.134,948.134,948.012,812.398,812.398,812.331,866.529,866.529,866.435,449.43,737.138,877.651,1054.23,0.913993,0.913993,0.912958,0.803237,0.803237,0.802672,0.850005,0.850005,0.849252,0.771902,0.930084,0.982403,0.512613,36.5682,9.53184,46.24,9.07063,3.26714,77.3987
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,756.2,756.2,741.843,635.87,635.87,625.575,681.414,681.414,669,338.065,576.422,696.486,883.611,0.883844,0.883844,0.844685,0.772733,0.772733,0.745105,0.819099,0.819099,0.785105,0.715315,0.90991,0.971532,0.507568,32.1819,9.80869,56.143,11.3885,3.63766,115.058
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,768.904,768.904,760.71,656.248,656.248,649.569,725.718,725.718,718.085,344.955,565.521,689.751,859.152,0.917355,0.917355,0.893055,0.811398,0.811398,0.791908,0.870852,0.870852,0.848773,0.757247,0.916739,0.974467,0.503743,33.3803,7.81204,51.6229,10.3429,3.10202,108.715
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,925.921,925.921,925.537,784.698,784.698,784.422,850.793,850.793,850.493,419.028,719.822,867.937,1022.34,0.91814,0.91814,0.914873,0.80957,0.80957,0.807168,0.863086,0.863086,0.860492,0.766718,0.936107,0.982898,0.512336,30.6353,8.99774,48.4352,9.08659,3.17907,86.0376
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,864.608,864.608,859.117,722.124,722.124,719.386,787.227,787.227,783.831,363.405,619.002,752.113,960.554,0.925722,0.925722,0.908855,0.789599,0.789599,0.777922,0.851876,0.851876,0.837604,0.758136,0.929182,0.974376,0.544277,27.6959,9.47712,51.0408,10.3329,3.32155,122.448
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,825.068,825.068,821.949,711.745,711.745,709.473,759.371,759.371,756.792,424.014,671.936,782.301,928.024,0.910031,0.910031,0.898772,0.803992,0.803992,0.795906,0.849232,0.849232,0.839918,0.776561,0.940532,0.982293,0.481456,27.3866,7.85972,50.553,8.77341,2.83137,81.3091
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,837.828,837.828,798.013,678.32,678.32,660.441,747.539,747.539,725.594,354.653,629.174,782.265,1001.33,0.875282,0.875282,0.819004,0.739697,0.739697,0.705692,0.800065,0.800065,0.758743,0.698698,0.909932,0.972775,0.587899,29.0723,9.85252,65.4148,11.921,4.02879,118.301
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,951.561,951.561,947.043,828.213,828.213,825.397,890.94,890.94,887.627,425.541,713.425,894.87,1085.83,0.908476,0.908476,0.891601,0.810754,0.810754,0.798932,0.856802,0.856802,0.842692,0.755172,0.93088,0.980074,0.483034,26.6432,9.23483,51.1099,9.59259,3.2184,90.3257
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),109,754.49,754.49,754.473,639.777,639.777,639.769,682.033,682.033,682.015,352.737,568.173,677.099,842.342,0.919552,0.919552,0.919324,0.821163,0.821163,0.821049,0.861616,0.861616,0.861387,0.785625,0.942635,0.982173,0.427686,26.8328,6.83843,44.8175,8.62405,2.37033,87.2662
codex,0.0105,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),110,803.546,803.546,793.073,690.261,690.261,682.938,743.131,743.131,734.019,357.845,595.037,721.908,894.848,0.912733,0.912733,0.881994,0.810845,0.810845,0.786668,0.858738,0.858738,0.830992,0.743956,0.922634,0.976629,0.460096,31.8175,8.33394,52.7875,10.2561,3.30142,99.1074
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,817.382,817.382,817.382,626.907,626.907,626.907,713.695,713.695,713.695,362.077,721.405,989.48,1262.5,0.718281,0.718281,0.718281,0.583656,0.583656,0.583656,0.639395,0.639395,0.639395,0.592726,0.827681,0.946528,1.51847,134.053,14.0225,24.0958,17.5882,6.72662,147.043
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,632.515,632.515,632.515,491.873,491.873,491.873,541.813,541.813,541.813,317.082,583.946,800.953,1077.14,0.669225,0.669225,0.669225,0.534945,0.534945,0.534945,0.585816,0.585816,0.585816,0.561984,0.782654,0.917163,2.1072,155.771,12.4799,24.5647,21.8492,7.24061,176.625
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,668.453,668.453,668.453,550.078,550.078,550.078,600.352,600.352,600.352,354.158,627.365,817.598,1054.76,0.733597,0.733597,0.733597,0.62343,0.62343,0.62343,0.668799,0.668799,0.668799,0.640065,0.82899,0.936715,1.07816,111.713,9.80468,23.88,17.0926,4.80396,134.702
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,791.145,791.145,791.145,641.602,641.602,641.602,704.373,704.373,704.373,406.613,733.082,950.943,1204.7,0.749422,0.749422,0.749422,0.635891,0.635891,0.635891,0.688608,0.688608,0.688608,0.6516,0.858231,0.956245,0.94141,98.1471,10.3494,24.487,14.646,4.49822,123.266
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,688.796,688.796,688.796,523.316,523.316,523.316,594.125,594.125,594.125,334.098,608.283,827.402,1102.11,0.733333,0.733333,0.733333,0.599558,0.599558,0.599558,0.65894,0.65894,0.65894,0.625607,0.824503,0.936203,1.29627,119.063,10.8228,24.2146,17.249,5.04112,141.88
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,689.981,689.981,689.981,537.952,537.952,537.952,599.61,599.61,599.61,351.822,633.07,837.735,1060.18,0.714788,0.714788,0.714788,0.583538,0.583538,0.583538,0.639194,0.639194,0.639194,0.611259,0.816718,0.941998,1.49187,119.892,10.663,24.401,17.8474,5.48529,145.921
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,690.237,690.237,690.237,514.919,514.919,514.919,582.856,582.856,582.856,314.155,633.425,888.106,1193.04,0.670184,0.670184,0.670184,0.535451,0.535451,0.535451,0.585989,0.585989,0.585989,0.553176,0.799641,0.935851,2.14054,127.886,12.5826,24.2102,19.9826,7.55227,156.307
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,829.034,829.034,829.034,667.267,667.267,667.267,729.487,729.487,729.487,401.792,745.411,1006.74,1268.03,0.728574,0.728574,0.728574,0.611932,0.611932,0.611932,0.657093,0.657093,0.657093,0.624215,0.835888,0.947174,0.963624,116.194,11.505,24.0965,16.4612,5.23407,131.891
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,729.986,729.986,729.986,566.109,566.109,566.109,624.756,624.756,624.756,374.252,648.709,862.68,1129.02,0.752169,0.752169,0.752169,0.624856,0.624856,0.624856,0.678896,0.678896,0.678896,0.657468,0.85126,0.95265,0.933665,93.2584,9.53447,24.2012,15.1307,4.38812,128.093
codex,0.012,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,714.479,714.479,714.479,555.073,555.073,555.073,619.435,619.435,619.435,350.636,648.051,861.489,1114.21,0.714518,0.714518,0.714518,0.568791,0.568791,0.568791,0.627104,0.627104,0.627104,0.601694,0.829623,0.946791,1.58991,118.42,11.538,24.3197,17.3879,6.18803,142.966
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,1225.75,1241.82,1031.44,1006.05,1020.75,826.172,1102.38,1117.92,917.971,399.535,775.596,1038.19,1454.64,0.867082,0.887019,0.766131,0.754606,0.772609,0.662573,0.798772,0.817364,0.703626,0.660301,0.875074,0.957601,0.281329,30.3388,15.2545,191.548,14.7256,5.09446,148.845
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,1206.96,1230.95,942.647,1023.71,1046.23,783.059,1096.36,1119.57,848.597,374.412,721.705,953.194,1404.87,0.875204,0.901668,0.709081,0.77515,0.79971,0.622168,0.816476,0.841943,0.656879,0.645913,0.862153,0.943538,0.2587,31.8004,19.0267,185.929,16.6814,5.31422,176.305
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,1060.81,1073.23,836.112,903.754,915.769,697.584,959.872,971.962,742.108,366.037,677.215,900.854,1300.4,0.864699,0.879932,0.735074,0.77434,0.7891,0.652474,0.80897,0.823919,0.681616,0.659192,0.860819,0.948056,0.258542,37.9549,16.0128,161.277,15.7615,4.76912,156.864
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,1200.07,1210.21,994.879,1019.87,1028.66,831.095,1091.24,1100.49,894.592,375.275,747.894,1025.2,1428.68,0.884947,0.901001,0.770672,0.789574,0.803815,0.682375,0.826342,0.84136,0.716468,0.674003,0.880287,0.95788,0.254303,30.818,15.9279,140.737,14.2058,4.21914,146.953
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,1153,1183.11,975.745,1005.49,1032.21,846.218,1069.8,1098.28,901.182,392.877,715.03,927.076,1362.24,0.890639,0.91482,0.775692,0.799414,0.820938,0.694816,0.839531,0.862521,0.729804,0.682543,0.879557,0.950907,0.277899,30.2853,15.6365,156.585,15.1574,4.54659,165.455
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,1097.9,1113.89,943.294,941.062,953.845,800.832,1008.9,1022.86,860.614,386.933,737.708,938.818,1312.46,0.872041,0.893154,0.751851,0.776529,0.795448,0.663102,0.81318,0.832648,0.69628,0.671876,0.887762,0.955946,0.263133,29.2941,15.1204,164.338,14.0165,4.69669,136.435
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,1127.07,1135.05,890.125,972.094,979.439,749.849,1027.9,1035.59,797.863,367.615,693.458,935.674,1391.59,0.869441,0.886198,0.717798,0.778658,0.793297,0.636498,0.813921,0.82985,0.666605,0.649848,0.85563,0.943467,0.276449,44.7106,16.6871,163.093,16.2593,4.92952,156.625
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,1182.76,1189.27,944.683,996.892,1003.19,781.713,1068.37,1074.71,838.574,393.133,746.787,1009.79,1403.07,0.884482,0.899171,0.746587,0.788578,0.802575,0.659409,0.826853,0.841023,0.691809,0.665111,0.871868,0.956022,0.265529,38.546,16.6278,140.474,14.3014,4.94965,129.903
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,1161.62,1166.54,1039.3,1003.05,1007.84,888.762,1060.36,1065.26,944.575,408.529,746.601,981.451,1378.47,0.889793,0.898706,0.812495,0.797926,0.806667,0.726283,0.835204,0.844031,0.761762,0.70066,0.887565,0.961093,0.234341,40.152,13.2001,138.76,13.2771,3.89011,126.32
codex,0.012,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,1179.43,1193.23,974.671,1018.93,1031.98,827.035,1077.34,1090.58,880.936,373.876,745.099,993.953,1399.14,0.873079,0.889955,0.74758,0.772893,0.788347,0.653788,0.811084,0.826983,0.688782,0.646327,0.876987,0.956302,0.281302,31.126,15.5475,161.741,14.817,5.51178,138.449
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,1098.54,1098.54,1075.59,903.886,903.886,889.324,991.702,991.702,974.54,440.104,809.666,1028.25,1304.26,0.860855,0.860855,0.827902,0.739725,0.739725,0.71673,0.797936,0.797936,0.771048,0.686583,0.909017,0.973384,0.606304,34.9386,13.2566,55.7317,11.9917,4.77743,102.367
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,907.615,907.615,818.183,734.673,734.673,675.038,804.268,804.268,732.593,370.009,644.254,806.203,1091.59,0.860181,0.860181,0.737938,0.740177,0.740177,0.653644,0.788201,0.788201,0.687115,0.67413,0.883802,0.960484,0.564838,33.9376,11.9085,65.4755,13.8213,4.36058,135.505
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,938.178,938.178,867.936,780.225,780.225,732.709,860.324,860.324,804.671,389.647,665.741,840.301,1083.18,0.896517,0.896517,0.814157,0.778652,0.778652,0.719888,0.836067,0.836067,0.76764,0.715955,0.899438,0.967416,0.564176,33.431,10.2037,60.82,12.4429,3.80605,128.576
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,1095.64,1095.64,1047.78,918.257,918.257,887.019,1000.84,1000.84,963.902,459.118,793.952,981.45,1238.54,0.907898,0.907898,0.847149,0.793655,0.793655,0.748256,0.848265,0.848265,0.796911,0.738673,0.917388,0.973672,0.541272,30.5402,10.0221,56.6207,10.9227,3.60943,110.086
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,980.101,980.101,963.03,808.633,808.633,797.243,880.719,880.719,867.623,385.299,670.283,834.161,1121.02,0.896197,0.896197,0.851955,0.767006,0.767006,0.733369,0.816926,0.816926,0.779432,0.717729,0.91098,0.968827,0.578595,30.3263,10.7821,54.492,11.9216,3.76178,127.62
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,903.575,903.575,856.361,776.787,776.787,745.711,819.181,819.181,781.879,422.459,710.23,879.111,1091.24,0.861145,0.861145,0.79844,0.751026,0.751026,0.707718,0.793822,0.793822,0.743945,0.707512,0.913177,0.976293,0.551489,28.3919,9.50766,57.7169,11.3208,3.7965,105.877
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,993.432,993.432,889.521,760.826,760.826,697.021,857.785,857.785,777.501,368.751,692.456,902.343,1224.44,0.851814,0.851814,0.736831,0.704858,0.704858,0.629022,0.765526,0.765526,0.674933,0.651158,0.877844,0.962082,0.689437,32.5665,13.3275,67.8676,14.684,5.15461,140.41
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,1114,1114,1050.74,965.09,965.09,920.171,1034.4,1034.4,976.497,464.732,822.296,1047.98,1317.49,0.88212,0.88212,0.810459,0.785016,0.785016,0.731402,0.825865,0.825865,0.763183,0.712651,0.915574,0.974734,0.517452,28.7191,12.1791,57.1001,11.2074,3.85902,100.437
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),109,990.284,990.284,979.665,808.115,808.115,803.199,881.665,881.665,875.57,413.882,706.547,885.011,1149.6,0.895524,0.895524,0.870905,0.786368,0.786368,0.772635,0.830315,0.830315,0.813733,0.737742,0.919736,0.974568,0.472168,30.5501,9.23968,55.9298,10.9749,3.03537,111.848
codex,0.012,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),110,977.16,977.16,880.557,810.138,810.138,734.951,892.93,892.93,805.752,377.754,672.847,851.955,1126.6,0.881341,0.881341,0.776781,0.763751,0.763751,0.682046,0.818755,0.818755,0.724661,0.68194,0.898216,0.968707,0.596649,36.0999,12.4048,57.1049,12.8031,4.56929,119.215
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,777.626,777.626,777.626,555.773,555.773,555.773,638.92,638.92,638.92,310.697,701.255,1016.52,1403.12,0.636784,0.636784,0.636784,0.473213,0.473213,0.473213,0.537993,0.537993,0.537993,0.501622,0.785511,0.928045,3.73698,126.512,16.9693,24.2091,21.3749,9.939,158.809
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,653.597,653.597,653.597,517.685,517.685,517.685,572.952,572.952,572.952,302.129,633.966,914.671,1293.23,0.588019,0.588019,0.588019,0.47048,0.47048,0.47048,0.512621,0.512621,0.512621,0.48478,0.737298,0.890153,4.28271,185.115,14.5153,24.7116,26.1207,10.8559,199.872
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,682.44,682.44,682.44,542.111,542.111,542.111,592.679,592.679,592.679,329.926,625.219,879.387,1223.03,0.660571,0.660571,0.660571,0.538532,0.538532,0.538532,0.589257,0.589257,0.589257,0.557281,0.773062,0.907522,2.12244,156.84,12.7757,23.9253,22.4799,7.41917,190.519
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,730.825,730.825,730.825,582.587,582.587,582.587,654.118,654.118,654.118,326.96,657.687,945.725,1352.91,0.652467,0.652467,0.652467,0.537325,0.537325,0.537325,0.588968,0.588968,0.588968,0.55109,0.763991,0.913895,2.0781,141.557,14.1767,24.3996,21.4194,7.48172,168.706
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,677.957,677.957,677.957,494.062,494.062,494.062,560.995,560.995,560.995,311.356,597.745,847.136,1261.08,0.657972,0.657972,0.657972,0.516486,0.516486,0.516486,0.57509,0.57509,0.57509,0.548668,0.762986,0.905375,2.62897,168.58,12.5604,24.3314,23.1728,7.54152,192.636
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,700.922,700.922,700.922,548.237,548.237,548.237,615.672,615.672,615.672,344.691,666.602,915.739,1233.9,0.652612,0.652612,0.652612,0.529683,0.529683,0.529683,0.57961,0.57961,0.57961,0.555066,0.774806,0.908118,2.2586,151.541,13.033,24.2796,22.3416,7.44921,169.195
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,688.752,688.752,688.752,508.858,508.858,508.858,575.934,575.934,575.934,300.382,636.47,930.421,1332.61,0.604244,0.604244,0.604244,0.472326,0.472326,0.472326,0.520636,0.520636,0.520636,0.494614,0.740962,0.901354,4.06221,201.932,13.6599,24.3356,25.5993,10.3246,229.185
