prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,128,128,37.11
0,0,128,256,63.4027
0,0,128,512,123.488
0,0,128,768,177.653
0,0,128,1024,225.153
0,0,128,1152,248.161
0,0,128,1728,345.953
0,0,128,2048,403.115
0,0,128,2592,496.717
0,0,128,3888,720.706
0,0,128,4096,762.115
0,0,128,5832,1060.04
0,0,128,8192,1468.97
0,0,128,8748,1554.59
0,0,128,13122,2307.6
0,0,128,16384,2864.92
0,0,256,16,35.8933
0,0,256,32,36.8217
0,0,256,64,40.8647
0,0,256,128,69.2053
0,0,256,256,130.603
0,0,256,512,231.02
0,0,256,768,319.35
0,0,256,1024,410.637
0,0,256,1152,452.588
0,0,256,1728,648.546
0,0,256,2048,761.219
0,0,256,2592,946.703
0,0,256,3888,1393.63
0,0,256,4096,1465.97
0,0,256,5832,2057.95
0,0,256,8192,2859.52
0,0,256,8748,3047.34
0,0,256,13122,4548.62
0,0,256,16384,5649.54
16,0,0,0,8.075
16,0,1,16,7.82933
16,0,1,32,7.89333
16,0,1,64,7.84
16,0,1,128,9.728
16,0,1,256,12.2773
16,0,1,512,17.2483
16,0,1,768,22.432
16,0,1,1024,28.2457
16,0,1,1152,30.784
16,0,1,1728,42.6027
16,0,1,2048,50.5387
16,0,1,2592,62.1013
16,0,1,3888,89.6533
16,0,1,4096,95.6693
16,0,1,5832,132.32
16,0,1,8192,185.995
16,0,1,8748,197.387
16,0,1,13122,292.224
16,0,1,16384,364.961
16,0,2,16,7.99967
16,0,2,32,7.88267
16,0,2,64,7.84
16,0,2,128,9.73867
16,0,2,256,12.256
16,0,2,512,17.3547
16,0,2,768,22.709
16,0,2,1024,28.213
16,0,2,1152,30.784
16,0,2,1728,42.677
16,0,2,2048,50.507
16,0,2,2592,62.2403
16,0,2,3888,89.3863
16,0,2,4096,95.189
16,0,2,5832,131.787
16,0,2,8192,185.216
16,0,2,8748,196.736
16,0,2,13122,289.931
16,0,2,16384,363.574
16,0,4,16,7.97867
